,Category_0,Category_1,Category_2,Category_3,Category_4,Category_5,Rating,Reviews,Size,Installs,Free,Price,Avalible_age,Genres_0,Genres_1,Genres_2,Genres_3,Genres_4,Genres_5,Genres_6
7607,0,1,0,0,1,1,4.2,13519,51000000.0,1000000,0,0.0,0,0,0,1,0,1,0,0
7608,0,1,0,0,1,1,4.7,39153,98000000.0,1000000,0,0.0,0,0,1,0,0,1,1,0
7609,0,1,0,0,1,1,4.6,51973,27000000.0,1000000,0,0.0,0,0,1,1,0,0,0,1
7610,0,1,0,0,1,1,4.5,48754,9300000.0,100000,1,0.99,0,1,0,0,0,1,1,0
7611,0,1,0,0,1,1,4.1,7046,87000000.0,500000,0,0.0,1,0,1,0,0,1,1,0
7612,0,1,0,0,1,1,4.5,773,55000000.0,100000,0,0.0,0,1,0,0,0,1,1,0
7613,0,1,0,0,1,1,4.3,82499,55000000.0,5000000,0,0.0,0,0,0,1,0,1,0,0
7614,0,1,0,0,1,1,3.4,642,26000000.0,10000,1,1.99,1,1,0,0,0,1,1,0
7615,0,1,0,0,1,1,4.2,117461,26000000.0,5000000,0,0.0,0,0,0,1,0,1,0,0
7616,0,1,0,0,1,0,3.9,108336,62000000.0,1000000,0,0.0,0,0,1,0,1,1,1,0
7617,0,1,0,0,1,1,4.4,412,22000000.0,10000,1,2.99,1,0,1,1,0,0,1,1
7618,0,1,0,0,1,0,4.1,4107,40000000.0,50000,1,4.99,0,0,1,0,1,1,1,0
7619,0,1,0,0,1,0,4.3,3904,5500000.0,10000,1,2.99,1,0,1,0,0,1,0,0
7620,0,1,0,0,1,1,3.9,1213,18000000.0,10000,1,2.99,0,0,1,1,1,1,1,1
7621,0,1,0,0,1,0,4.0,14563,74000000.0,1000000,0,0.0,1,0,1,0,1,1,1,0
7623,0,1,0,0,1,1,5.0,1,64000000.0,100,0,0.0,0,0,0,1,0,0,1,1
7624,0,1,0,0,1,1,4.2,17786,16000000.0,1000000,0,0.0,0,0,1,0,0,0,0,1
7625,0,1,0,1,1,0,4.3,199,25000000.0,10000,0,0.0,0,1,0,1,0,1,1,1
7626,0,0,1,1,0,0,4.5,175,12000000.0,10000,0,0.0,0,0,0,1,1,0,0,0
7627,0,1,0,0,1,1,4.5,709,18000000.0,5000,1,2.99,0,0,1,0,0,1,1,0
7628,0,1,0,0,0,1,3.9,987,4500000.0,10000,0,0.0,0,0,0,1,1,1,0,1
7630,0,1,0,0,1,1,4.5,81001,85000000.0,1000000,0,0.0,0,0,1,0,0,1,1,0
7631,0,1,1,1,0,1,3.5,159,85000000.0,10000,0,0.0,0,1,0,1,1,1,1,1
7632,0,1,0,0,0,1,3.6,581,26000000.0,100000,0,0.0,0,0,0,1,1,1,0,1
7633,0,1,1,0,1,0,1.9,12,2000000.0,1000,0,0.0,0,1,0,1,1,0,1,1
7634,0,1,0,0,0,1,4.3,87,3900000.0,10000,0,0.0,0,0,0,1,1,1,0,1
7635,1,0,0,0,0,0,3.2,77,11000000.0,5000,0,0.0,0,1,1,0,0,1,1,0
7636,0,1,0,1,1,0,1.6,8,18000000.0,1000,0,0.0,0,1,0,1,0,1,1,1
7637,0,0,0,1,1,1,4.2,21,8700000.0,5000,0,0.0,0,0,0,0,1,0,1,0
7638,0,1,0,0,0,1,4.9,206,3900000.0,1000,0,0.0,0,0,0,1,1,1,0,1
7639,0,0,0,1,0,1,4.4,373,4000000.0,10000,0,0.0,0,0,0,0,0,1,1,1
7640,0,1,0,0,1,1,3.6,32416,4000000.0,1000000,0,0.0,0,1,1,0,1,0,0,1
7641,1,0,0,0,0,1,3.4,168,53000000.0,10000,0,0.0,0,1,1,0,0,1,1,1
7643,0,1,0,0,1,0,4.7,8038,52000000.0,100000,0,0.0,1,0,1,0,1,1,1,1
7644,0,0,1,1,0,0,2.9,320,23000000.0,10000,0,0.0,0,0,0,1,1,0,0,0
7645,0,0,0,1,0,1,4.3,327,13000000.0,10000,0,0.0,0,0,0,0,0,1,1,1
7646,0,0,1,1,0,0,4.4,5,30000000.0,1000,0,0.0,0,0,0,1,1,0,0,0
7647,0,1,0,1,0,1,4.3,420,18000000.0,50000,0,0.0,0,1,0,1,0,1,1,0
7648,0,1,0,0,1,0,4.6,963,4099999.9999999995,50000,0,0.0,0,0,1,0,1,1,1,1
7649,0,1,1,1,0,0,4.6,38,13000000.0,1000,0,0.0,0,1,0,1,1,1,1,0
7650,0,1,0,0,1,0,4.2,6947,20000000.0,500000,0,0.0,0,0,1,0,1,1,1,1
7651,0,1,1,1,0,0,3.5,16,21000000.0,1000,0,0.0,0,1,0,1,1,1,1,0
7653,0,0,1,1,0,0,2.9,252,18000000.0,10000,0,0.0,0,0,0,1,1,0,0,0
7654,0,0,0,1,0,1,4.4,26572,41000000.0,1000000,0,0.0,0,0,0,0,0,1,1,1
7655,0,0,1,1,0,0,4.7,65,12000000.0,5000,0,0.0,0,0,0,1,1,0,0,0
7656,0,0,1,1,0,0,4.5,159,14000000.0,1000,0,0.0,0,0,0,1,1,0,0,0
7657,0,0,1,1,0,0,4.4,218,14000000.0,10000,0,0.0,0,0,0,1,1,0,0,0
7658,0,1,1,1,0,1,2.0,23,14000000.0,100,1,4.59,0,1,0,1,1,1,1,1
7659,0,1,0,0,0,1,4.7,12,6000000.0,500,0,0.0,0,0,0,1,1,1,0,1
7660,0,1,0,0,1,0,4.4,248417,17000000.0,5000000,0,0.0,1,0,1,0,0,0,0,0
7661,0,0,1,1,0,0,4.4,137,400000.0,10000,0,0.0,0,0,0,1,1,0,0,0
7662,0,1,0,0,1,1,4.4,102215,42000000.0,1000000,0,0.0,1,0,1,1,0,0,0,1
7664,0,1,0,0,1,1,4.5,41,11000000.0,1000,0,0.0,0,0,0,0,1,1,0,1
7665,0,1,0,0,1,0,3.5,23,37000000.0,1000,1,0.99,0,0,1,0,1,1,1,1
7666,0,1,0,0,1,0,4.2,33,13000000.0,1000,0,0.0,1,0,1,0,0,1,0,0
7667,0,1,1,0,0,1,3.7,19,6500000.0,1000,0,0.0,0,1,0,1,1,0,0,1
7668,0,1,1,0,1,0,4.4,15911,16000000.0,1000000,0,0.0,0,1,0,1,1,0,1,1
7669,1,0,0,0,0,1,3.4,1147,19000000.0,100000,0,0.0,0,1,1,0,0,1,1,1
7670,0,1,0,1,0,1,4.3,64,3300000.0,50000,0,0.0,1,1,0,1,0,1,1,0
7671,0,0,1,1,0,0,3.6,180,35000000.0,10000,0,0.0,0,0,0,1,1,0,0,0
7672,1,0,0,0,0,1,4.6,2681,6300000.0,100000,0,0.0,0,1,1,0,0,1,1,1
7673,0,1,0,0,1,1,4.6,7,12000000.0,500,0,0.0,1,0,0,0,1,1,0,1
7674,0,1,0,0,0,1,4.2,251,5000000.0,10000,0,0.0,0,0,0,1,1,1,0,1
7675,0,1,0,0,1,1,4.3,9465,43000000.0,500000,0,0.0,0,0,0,1,0,0,1,1
7676,0,1,0,0,1,1,3.8,128,2900000.0,10000,0,0.0,1,0,0,1,0,0,1,1
7677,0,1,1,0,1,0,1.4,20,4099999.9999999995,1000,0,0.0,0,1,0,1,1,0,1,1
7678,0,1,0,1,0,0,4.4,38,8500000.0,1000,0,0.0,0,1,0,1,0,1,0,1
7680,0,1,0,0,1,1,4.0,4607,19000000.0,100000,0,0.0,0,0,1,0,1,1,0,1
7682,0,0,0,1,0,1,4.6,70,14000000.0,1000,0,0.0,0,0,0,0,0,1,1,1
7683,0,1,0,1,0,0,3.9,22,801000.0,5000,0,0.0,0,1,0,1,0,1,0,1
7684,0,1,0,0,0,1,3.8,85,5600000.0,5000,0,0.0,1,0,0,1,1,1,0,1
7685,0,1,1,0,1,0,4.7,92958,36000000.0,1000000,0,0.0,0,1,0,1,1,0,1,1
7686,0,1,1,0,1,0,4.2,242,3200000.0,10000,0,0.0,0,1,0,1,1,0,1,1
7687,0,0,0,1,0,1,4.3,236,7000000.0,50000,0,0.0,0,0,0,0,0,1,1,1
7688,0,1,0,0,1,1,4.1,187,2900000.0,10000,0,0.0,0,0,0,1,0,0,1,1
7689,0,1,0,0,1,1,4.3,1018,35000000.0,100000,0,0.0,0,0,0,0,1,1,0,0
7690,0,1,1,0,1,0,4.2,7935,21000000.0,1000000,0,0.0,0,1,0,1,1,0,1,1
7692,0,1,0,0,1,1,3.6,13,4700000.0,500,0,0.0,0,0,0,1,0,0,1,1
7693,0,1,0,0,1,0,4.6,132282,20000000.0,1000000,0,0.0,0,0,1,0,1,1,1,0
7695,0,1,1,0,1,0,4.3,34,12000000.0,1000,0,0.0,0,1,0,1,1,0,1,1
7696,0,1,0,0,1,1,5.0,4,7800000.0,100,0,0.0,1,0,0,0,1,1,0,1
7697,0,0,0,1,0,1,5.0,4,24000000.0,100,0,0.0,0,0,0,0,0,1,1,1
7698,0,1,0,0,1,0,5.0,5,12000000.0,100,0,0.0,0,0,1,1,0,0,0,0
7699,0,0,0,1,0,1,4.5,56,12000000.0,1000,0,0.0,0,0,0,0,0,1,1,1
7700,0,1,0,0,0,1,3.8,2548,4900000.0,100000,0,0.0,0,0,0,1,1,1,0,1
7701,0,1,1,0,1,0,3.9,116,3300000.0,10000,0,0.0,0,1,0,1,1,0,1,1
7704,0,0,0,1,1,1,4.8,34443,27000000.0,1000000,0,0.0,1,0,0,0,1,0,1,0
7705,0,1,0,0,1,1,4.1,7,22000000.0,500,0,0.0,0,0,0,1,0,0,1,1
7706,0,1,1,0,1,0,4.0,1,1200000.0,100,0,0.0,0,1,0,1,1,0,1,1
7707,0,1,0,0,1,1,4.8,124,2500000.0,500,0,0.0,0,0,0,1,0,0,1,1
7708,0,1,1,0,1,0,4.8,36557,14000000.0,1000000,0,0.0,0,1,0,1,1,0,1,1
7709,0,1,0,0,1,1,4.4,8,6800000.0,500,0,0.0,0,0,0,0,1,1,0,1
7711,0,1,0,0,1,1,4.1,78,787000.0,10000,0,0.0,0,1,1,0,1,0,0,1
7715,0,1,0,0,1,1,4.4,475020,69000000.0,5000000,0,0.0,1,0,1,1,0,0,0,1
7716,0,1,1,0,0,1,4.3,15,14000000.0,10000,0,0.0,0,1,0,1,1,0,0,1
7717,1,0,0,0,0,0,3.7,7,3400000.0,1000,0,0.0,1,1,1,0,0,1,1,0
7718,0,1,0,0,1,1,4.3,59152,50000000.0,1000000,0,0.0,1,0,1,1,0,0,0,1
7721,0,1,0,0,1,1,4.3,2871,18000000.0,100000,0,0.0,0,0,0,0,1,1,0,1
7722,0,0,1,1,0,0,2.7,36,18000000.0,1000,0,0.0,0,0,0,1,1,0,0,0
7723,0,1,0,0,1,1,4.4,19207,36000000.0,100000,0,0.0,0,0,1,1,0,0,0,1
7725,0,0,0,1,0,0,4.5,8,5100000.0,500,0,0.0,0,0,0,0,0,1,1,0
7727,0,1,0,0,1,0,4.2,4,61000000.0,10,0,0.0,0,0,1,0,0,1,0,0
7729,1,0,0,0,0,0,3.7,24,10000000.0,5000,0,0.0,0,1,1,0,0,1,1,0
7731,0,0,0,1,0,1,5.0,2,3400000.0,5,0,0.0,0,0,0,0,0,1,1,1
7733,0,0,0,1,1,1,4.2,1044,3500000.0,100000,0,0.0,0,0,0,0,1,0,1,0
7734,0,1,0,0,1,0,3.9,783,3400000.0,100000,0,0.0,0,0,1,1,0,0,0,0
7736,0,0,0,1,1,1,4.5,192,15000000.0,10000,0,0.0,0,0,0,0,1,0,1,0
7738,0,0,0,1,1,1,3.5,10,3800000.0,100,1,1.49,0,0,0,0,1,0,1,0
7739,0,0,0,1,0,0,4.7,28237,10000000.0,100000,0,0.0,0,0,0,0,0,1,1,0
7740,0,1,0,0,1,0,4.2,3247,26000000.0,500000,0,0.0,1,0,1,0,0,1,0,0
7741,0,1,0,0,1,1,4.4,134,26000000.0,10000,0,0.0,1,0,1,0,1,1,0,1
7742,0,1,0,0,1,1,4.7,55,3300000.0,1000,0,0.0,0,0,1,0,0,0,0,1
7743,0,1,0,0,1,1,4.6,222,15000000.0,10000,0,0.0,0,0,0,0,1,1,0,1
7744,0,1,0,0,1,0,4.0,119368,19000000.0,10000000,0,0.0,1,0,1,0,0,1,0,0
7746,0,1,0,0,1,1,2.5,706,19000000.0,10000,0,0.0,0,0,0,0,1,1,0,1
7749,0,1,0,0,1,0,3.8,4552,43000000.0,100000,0,0.0,0,0,1,0,1,0,1,0
7750,0,1,0,0,0,1,4.7,499,6900000.0,50000,0,0.0,0,0,0,1,1,1,0,1
7751,0,1,0,0,1,1,4.5,108130,40000000.0,5000000,0,0.0,1,0,1,0,0,1,0,1
7752,0,1,0,0,1,0,4.6,293086,40000000.0,5000000,0,0.0,0,0,1,0,0,1,0,0
7753,0,1,0,0,1,0,4.6,8778,36000000.0,100000,0,0.0,1,0,1,0,1,0,0,0
7754,0,1,1,0,0,0,5.0,17,1500000.0,50,0,0.0,0,0,1,0,0,1,1,1
7755,0,1,0,0,1,1,3.9,29,37000000.0,1000,0,0.0,1,0,1,0,0,0,0,1
7756,0,1,1,1,0,0,5.0,8,22000000.0,100,0,0.0,0,1,0,1,1,1,1,0
7758,0,1,1,0,1,0,2.3,395,2600000.0,100000,0,0.0,0,1,0,1,1,0,1,1
7760,1,0,0,0,0,1,3.6,695,2900000.0,100000,0,0.0,0,1,1,0,0,1,1,1
7761,0,1,0,0,1,1,4.0,42,12000000.0,1000,0,0.0,0,0,1,0,0,0,0,1
7762,0,0,0,1,1,1,3.7,218,3700000.0,10000,0,0.0,0,0,0,0,1,0,1,0
7763,0,1,1,0,1,0,4.2,7063,17000000.0,1000000,0,0.0,0,1,0,1,1,0,1,1
7764,0,1,1,0,1,0,4.1,37975,23000000.0,5000000,0,0.0,0,1,0,1,1,0,1,1
7765,0,1,1,0,1,0,4.4,117850,17000000.0,10000000,0,0.0,0,1,0,1,1,0,1,1
7766,0,1,0,0,1,1,4.6,167974,5000000.0,500000,0,0.0,0,0,0,1,0,0,1,1
7767,0,1,1,0,1,0,4.2,2630,18000000.0,100000,0,0.0,0,1,0,1,1,0,1,1
7768,0,1,0,0,1,1,4.4,4756,33000000.0,100000,0,0.0,0,0,1,0,1,1,0,1
7769,0,1,0,0,1,1,4.3,13,26000000.0,500,0,0.0,0,0,0,1,0,0,1,1
7770,0,1,0,0,1,1,4.0,3788,32000000.0,100000,0,0.0,0,0,0,1,0,0,1,1
7771,0,1,1,0,1,1,4.5,323,38000000.0,10000,0,0.0,0,1,0,1,1,1,0,1
7772,0,1,0,0,1,1,3.9,14754,21000000.0,1000000,0,0.0,1,0,0,1,0,0,1,1
7773,0,1,1,1,0,0,3.7,7389,41000000.0,500000,0,0.0,0,1,0,1,1,1,1,0
7774,0,1,1,0,1,0,4.6,82,1700000.0,500,1,0.99,0,1,0,1,1,0,1,1
7776,0,1,0,0,1,1,3.8,16,9900000.0,100,0,0.0,0,0,0,1,0,0,1,1
7777,0,1,0,0,1,1,4.7,92010,5900000.0,1000000,0,0.0,0,0,1,0,0,1,0,1
7779,0,1,1,0,1,0,3.4,202,12000000.0,10000,0,0.0,0,1,0,1,1,0,1,1
7780,0,0,0,1,0,0,4.5,68226,16000000.0,1000000,0,0.0,0,0,0,0,0,1,1,0
7781,0,1,1,0,1,0,4.1,3446,19000000.0,500000,0,0.0,0,1,0,1,1,0,1,1
7782,0,1,1,0,1,0,4.3,297,2800000.0,50000,0,0.0,0,1,0,1,1,0,1,1
7783,0,1,0,0,1,1,4.6,3106,3600000.0,10000,0,0.0,0,0,0,1,0,0,1,1
7784,0,1,0,0,1,1,4.3,6078,37000000.0,500000,0,0.0,0,0,0,1,0,0,1,1
7785,0,1,0,0,1,1,4.3,219,4300000.0,5000,0,0.0,0,0,0,1,0,0,1,1
7786,0,1,1,0,1,0,4.0,182,1700000.0,10000,0,0.0,0,1,0,1,1,0,1,1
7788,0,1,0,0,1,1,3.5,34,30000000.0,1000,0,0.0,0,0,1,0,0,1,0,1
7789,0,1,0,0,1,1,2.3,10,5200000.0,1000,0,0.0,0,0,0,0,1,1,0,1
7791,0,1,1,0,1,0,3.9,114,18000000.0,5000,0,0.0,0,1,0,1,1,0,1,1
7792,0,1,1,0,0,0,4.1,7,3400000.0,100,1,3.49,0,0,1,0,0,1,1,1
7793,0,1,1,0,1,1,4.5,561,41000000.0,10000,0,0.0,0,1,0,1,1,1,0,1
7794,0,1,0,0,1,1,4.6,2167,13000000.0,100000,0,0.0,0,0,0,1,0,0,1,1
7795,0,1,0,0,1,1,4.4,2420,6700000.0,50000,0,0.0,1,0,0,1,0,0,1,1
7796,0,1,0,0,1,1,3.1,52,9800000.0,5000,0,0.0,0,0,0,1,0,0,1,1
7797,0,1,1,0,1,0,4.3,77717,14000000.0,5000000,0,0.0,0,1,0,1,1,0,1,1
7798,1,0,0,0,0,1,3.3,3,26000000.0,100,1,9.99,0,1,1,0,0,1,1,1
7799,0,1,0,0,1,1,5.0,7,22000000.0,100,0,0.0,0,0,0,0,1,1,0,1
7801,0,0,0,0,1,0,4.2,12,88000000.0,500,0,0.0,0,0,0,0,0,1,0,0
7802,0,1,1,0,1,0,3.8,434,18000000.0,50000,0,0.0,0,1,0,1,1,0,1,1
7803,0,1,1,0,1,0,3.3,47,18000000.0,5000,0,0.0,0,1,0,1,1,0,1,1
7805,0,1,1,0,1,0,5.0,6,4500000.0,50,0,0.0,0,1,0,1,1,0,1,1
7806,0,0,0,1,0,1,1.0,1,7800000.0,100,0,0.0,0,0,0,0,0,1,1,1
7807,0,1,1,1,0,0,4.5,40328,23000000.0,1000000,0,0.0,0,1,0,1,1,1,1,0
7808,0,1,1,1,0,0,4.6,1502622,23000000.0,100000000,0,0.0,0,1,0,1,1,1,1,0
7809,0,1,0,0,1,0,4.3,22773,23000000.0,1000000,0,0.0,2,0,1,0,0,1,0,0
7810,0,1,1,1,0,0,4.4,26358,50000.0,500000,1,1.99,0,1,0,1,1,1,1,0
7811,0,1,0,0,1,0,4.1,52163,70000000.0,1000000,0,0.0,2,0,1,0,0,1,0,0
7812,0,1,0,0,1,0,4.5,299046,47000000.0,10000000,0,0.0,2,0,1,0,0,1,0,0
7813,0,1,0,0,1,0,4.2,41089,42000000.0,5000000,0,0.0,1,0,1,0,0,1,0,0
7814,0,0,0,1,1,1,3.7,25,3700000.0,1000,0,0.0,0,0,0,0,1,0,1,0
7815,0,1,0,0,1,0,4.1,1019,39000000.0,100000,0,0.0,1,0,1,0,0,1,0,0
7816,0,1,0,0,1,1,3.9,337,22000000.0,10000,0,0.0,0,0,0,0,1,1,0,1
7817,0,1,0,0,1,0,4.5,2526,22000000.0,100000,0,0.0,0,0,1,1,0,0,0,0
7818,0,1,0,0,1,0,3.6,2328,12000000.0,100000,0,0.0,0,0,1,0,0,1,0,0
7819,0,1,0,0,1,0,3.2,655,14000000.0,50000,0,0.0,1,0,1,0,0,1,0,0
7820,0,0,0,1,0,1,3.5,125,4300000.0,10000,0,0.0,0,0,0,0,0,1,1,1
7821,0,1,0,0,1,1,3.7,433,4300000.0,50000,0,0.0,1,0,0,1,0,0,1,1
7822,0,1,1,0,1,1,4.6,26,8500000.0,100,1,2.49,0,1,0,1,1,1,0,1
7823,0,1,0,0,1,1,4.8,33,6700000.0,5000,0,0.0,0,0,0,0,1,1,0,1
7824,0,1,0,0,1,0,4.1,4946,7500000.0,100000,0,0.0,1,0,1,1,0,0,0,0
7825,0,1,0,0,1,1,4.4,16459,88000000.0,500000,0,0.0,0,0,0,1,0,0,1,1
7826,0,1,0,0,1,1,4.3,99,1100000.0,10000,0,0.0,0,0,0,0,1,1,0,1
7828,0,0,0,1,0,1,4.0,13,5700000.0,1000,0,0.0,0,0,0,0,0,1,1,1
7829,0,1,0,0,1,0,3.1,1015,643000.0,100000,0,0.0,0,0,1,0,0,1,0,0
7830,0,1,0,0,1,0,4.2,211,44000000.0,10000,0,0.0,1,0,1,0,0,1,0,0
7831,0,1,0,0,0,1,4.1,75,11000000.0,10000,0,0.0,0,0,0,1,1,1,0,1
7833,0,1,0,0,1,0,3.5,14823,40000000.0,1000000,0,0.0,1,0,1,0,0,1,0,0
7834,0,1,0,0,1,0,4.3,8668,9100000.0,500000,0,0.0,1,0,1,0,0,1,0,0
7835,0,0,0,1,1,1,3.8,52,2100000.0,1000,0,0.0,0,0,0,0,1,0,1,0
7836,0,1,0,0,1,0,4.3,112565,32000000.0,1000000,0,0.0,1,0,1,0,0,1,0,0
7837,0,1,0,0,1,1,4.8,16,7800000.0,100,0,0.0,0,0,0,0,1,1,0,1
7838,0,1,0,0,1,0,2.3,278,2400000.0,10000,0,0.0,1,0,1,1,0,0,0,0
7839,0,0,0,1,1,1,4.3,125,53000000.0,5000,0,0.0,0,0,0,0,1,0,1,0
7840,0,1,1,0,1,0,4.4,208,6000000.0,10000,0,0.0,0,1,0,1,1,0,1,1
7841,0,1,0,0,1,1,3.6,783,25000000.0,50000,0,0.0,1,0,0,1,0,0,1,1
7842,0,1,0,0,1,1,5.0,43,3300000.0,1000,0,0.0,0,0,0,0,1,1,0,1
7844,0,1,0,0,1,0,4.3,211,3600000.0,50000,0,0.0,0,0,1,0,0,1,0,0
7845,0,1,0,0,1,1,4.2,162,6200000.0,10000,0,0.0,0,0,0,0,1,1,0,1
7846,0,1,0,0,1,1,4.3,14604,68000000.0,500000,0,0.0,1,0,1,0,1,1,0,1
7847,0,1,0,0,1,1,4.7,160,19000000.0,5000,0,0.0,0,0,0,0,1,1,0,1
7848,0,1,0,0,1,1,3.9,3253,3600000.0,100000,0,0.0,0,0,0,1,0,0,1,1
7849,0,1,0,0,1,1,4.4,431,17000000.0,10000,0,0.0,0,0,0,1,0,0,1,1
7850,0,1,0,0,1,0,4.4,460,31000000.0,50000,0,0.0,0,0,1,1,0,0,0,0
7851,0,1,0,0,1,0,4.3,247,18000000.0,10000,0,0.0,0,0,1,0,1,0,0,1
7852,0,1,1,1,0,0,2.6,85,6000000.0,5000,0,0.0,0,1,0,1,1,1,1,0
7853,0,1,0,0,1,1,4.3,445,29000000.0,50000,0,0.0,0,0,0,1,0,0,1,1
7855,0,1,0,1,0,0,3.8,568,42000000.0,50000,0,0.0,0,1,0,1,0,1,0,1
7856,0,1,0,1,0,0,4.2,345,14000000.0,50000,0,0.0,0,1,0,1,0,1,0,1
7857,0,1,0,1,0,0,4.2,6,29000000.0,1000,0,0.0,0,1,0,1,0,1,0,1
7858,0,0,0,1,0,0,4.1,10,5700000.0,5000,0,0.0,0,0,0,0,0,1,1,0
7859,0,1,0,1,0,0,4.0,36,36000000.0,10000,0,0.0,0,1,0,1,0,1,0,1
7860,0,1,0,1,0,0,4.4,7,8900000.0,1000,0,0.0,0,1,0,1,0,1,0,1
7861,0,1,0,0,1,1,4.7,6,5100000.0,1000,0,0.0,0,0,0,0,1,1,0,1
7863,1,0,0,0,0,0,2.6,13,4300000.0,1000,0,0.0,0,1,1,0,0,1,1,0
7864,0,1,0,0,1,1,4.3,7,62000000.0,1000,0,0.0,0,0,0,0,1,1,0,1
7865,0,1,0,0,1,1,5.0,3,29000000.0,500,0,0.0,0,0,0,0,1,1,0,1
7866,0,1,0,0,1,1,3.7,6,7800000.0,1000,0,0.0,0,0,0,0,1,1,0,1
7867,0,1,0,1,0,0,4.3,62,20000000.0,5000,0,0.0,0,1,0,1,0,1,0,1
7868,0,1,1,0,1,0,4.1,41,986000.0,10000,0,0.0,0,1,0,1,1,0,1,1
7869,0,1,0,1,0,0,4.3,22,18000000.0,10000,0,0.0,0,1,0,1,0,1,0,1
7870,0,1,0,1,0,0,3.8,534,14000000.0,100000,0,0.0,0,1,0,1,0,1,0,1
7871,0,1,0,1,0,0,4.5,18,9300000.0,5000,0,0.0,0,1,0,1,0,1,0,1
7872,0,1,0,1,0,0,5.0,5,17000000.0,1000,0,0.0,0,1,0,1,0,1,0,1
7875,0,1,0,1,0,0,3.9,40,4000000.0,5000,0,0.0,0,1,0,1,0,1,0,1
7876,0,1,0,0,1,1,3.8,271,8300000.000000001,50000,0,0.0,1,0,0,1,0,0,1,1
7877,0,1,0,0,1,1,4.6,186,9600000.0,10000,0,0.0,0,0,0,0,1,1,0,1
7879,0,0,1,1,1,0,4.6,28,20000000.0,1000,0,0.0,2,0,0,1,1,0,1,0
7880,0,1,1,1,0,0,4.7,315,14000000.0,10000,0,0.0,0,1,0,1,1,1,1,0
7881,0,1,0,1,0,0,5.0,6,17000000.0,1000,0,0.0,0,1,0,1,0,1,0,1
7883,0,1,0,1,0,0,4.5,18,13000000.0,10000,0,0.0,0,1,0,1,0,1,0,1
7885,0,1,0,1,0,0,4.3,10,46000000.0,100,0,0.0,0,1,0,1,0,1,0,1
7886,0,1,1,0,1,0,3.5,3988,11000000.0,1000000,0,0.0,0,1,0,1,1,0,1,1
7887,0,1,0,0,1,0,3.3,19,1600000.0,100,1,4.49,0,0,1,0,0,1,0,0
7889,0,1,0,0,1,0,4.8,8191,1600000.0,100000,0,0.0,0,0,1,0,1,1,1,1
7890,0,1,0,0,1,1,3.9,84,11000000.0,10000,0,0.0,0,0,0,1,0,0,1,1
7892,0,1,0,0,1,1,4.5,86,8600000.0,5000,0,0.0,1,0,0,1,0,0,1,1
7894,0,1,0,1,0,0,3.4,35,24000000.0,1000,1,15.46,0,1,0,1,0,1,0,1
7895,0,1,0,1,1,0,5.0,4,1600000.0,1000,0,0.0,0,1,0,1,0,1,1,1
7896,0,0,1,1,0,0,5.0,1,8400000.0,50,0,0.0,0,0,0,1,1,0,0,0
7899,0,1,0,1,0,0,4.8,12,44000000.0,100,1,6.99,0,1,0,1,0,1,0,1
7900,0,1,0,1,0,0,3.6,35,88000000.0,10000,0,0.0,0,1,0,1,0,1,0,1
7902,0,0,1,1,0,0,4.3,693,32000000.0,100000,0,0.0,1,0,0,1,1,0,0,0
7903,0,0,1,1,0,0,4.0,347,25000000.0,10000,0,0.0,0,0,0,1,1,0,0,0
7904,0,0,1,1,0,0,4.5,853,27000000.0,10000,0,0.0,0,0,0,1,1,0,0,0
7905,0,1,1,1,0,0,4.6,48,7300000.0,1000,0,0.0,0,1,0,1,1,1,1,0
7906,0,0,1,1,0,0,4.7,6208,14000000.0,100000,0,0.0,0,0,0,1,1,0,0,0
7907,0,0,1,1,0,0,3.8,480,15000000.0,50000,0,0.0,0,0,0,1,1,0,0,0
7908,0,0,1,1,0,0,3.4,295,15000000.0,10000,0,0.0,0,0,0,1,1,0,0,0
7909,0,0,1,1,0,0,4.7,2374,16000000.0,10000,0,0.0,0,0,0,1,1,0,0,0
7910,0,0,1,1,0,0,4.0,253,25000000.0,10000,0,0.0,0,0,0,1,1,0,0,0
7911,0,0,1,1,0,0,4.6,1231,14000000.0,10000,0,0.0,0,0,0,1,1,0,0,0
7912,0,0,1,1,0,0,2.0,207,2900000.0,10000,0,0.0,0,0,0,1,1,0,0,0
7913,0,0,1,1,0,0,4.3,231,18000000.0,10000,0,0.0,0,0,0,1,1,0,0,0
7914,0,0,1,1,0,0,2.0,314,35000000.0,10000,0,0.0,0,0,0,1,1,0,0,0
7915,0,0,1,1,0,0,3.6,117,25000000.0,10000,0,0.0,0,0,0,1,1,0,0,0
7916,0,0,1,1,0,0,4.7,3661,14000000.0,50000,0,0.0,0,0,0,1,1,0,0,0
7917,0,0,1,1,0,0,3.5,805,6500000.0,50000,0,0.0,0,0,0,1,1,0,0,0
7918,0,0,1,1,0,0,4.0,732,5500000.0,50000,0,0.0,0,0,0,1,1,0,0,0
7919,0,0,1,1,0,0,3.5,256,28000000.0,10000,0,0.0,0,0,0,1,1,0,0,0
7920,0,0,1,1,0,0,4.3,323,17000000.0,10000,0,0.0,0,0,0,1,1,0,0,0
7921,0,0,1,1,0,0,4.1,196,7300000.0,10000,0,0.0,0,0,0,1,1,0,0,0
7922,0,0,1,1,0,0,4.6,1992,24000000.0,50000,0,0.0,0,0,0,1,1,0,0,0
